1908,91
1909,91
1910,91
1911,91
1912,91
1913,91
1914,91
1915,91
1916,91
1917,91
1918,91
1919,91
1920,91
1921,91
1922,91
1923,91
1924,91
2001,66
2002,66
2003,66
2004,66
2005,66
2006,66
2007,66
2008,66
2009,66
2010,66
2011,66
2012,66
2013,66
2014,66
2015,66
2016,66
2017,66
2018,66
2019,66
2020,66
2021,66
2022,66
2023,66
2024,66
2101,83
2102,83
2103,83
2104,83
2105,83
2106,83
2107,83
2108,83
2109,83
2110,83
2111,83
2112,83
2113,83
2114,83
2115,83
2116,83
2117,83
2118,83
2119,83
2120,83
2121,83
2122,83
2123,83
2124,83
2201,38
2202,38
2203,38
2204,38
2205,38
2206,38
2207,38
2208,38
2209,38
2210,38
2211,38
2212,38
2213,38
2214,38
2215,38
2216,38
2217,38
2218,38
2219,38
2220,38
2221,38
2222,38
2223,38
2224,38
2301,81
2302,81
2303,81
2304,81
2305,81
2306,81
2307,81
2308,81
2309,81
2310,81
2311,81
2312,81
2313,81
2314,81
2315,81
2316,81
2317,81
2318,81
2319,81
2320,81
2321,81
2322,81
2323,81
2324,81
2401,11
2402,11
2403,11
2404,11
2405,11
2406,11
2407,11
2408,11
2409,11
2410,11
2411,11
2412,11
2413,11
2414,11
2415,11
2416,11
2417,11
2418,11
2419,11
2420,11
2421,11
2422,11
2423,11
2424,11
2501,100
2502,100
2503,100
2504,100
2505,100
2506,100
2507,100
2508,100
2509,100
2510,100
2511,100
2512,100
2513,100
2514,100
2515,100
2516,100
2517,100
2518,100
2519,100
2520,100
2521,100
2522,100
2523,100
2524,100
2601,81
2602,81
2603,81
2604,81
2605,81
2606,81
2607,81
2608,81
2609,81
2610,81
2611,81
2612,81
2613,81
2614,81
2615,81
2616,81
2617,81
2618,81
2619,81
2620,81
2621,81
2622,81
2623,81
2624,81
2701,16
2702,16
2703,16
2704,16
2705,16
2706,16
2707,16
2708,16
2709,16
2710,16
2711,16
2712,16
2713,16
2714,16
2715,16
2716,16
2717,16
2718,16
2719,16
2720,16
2721,16
2722,16
2723,16
2724,16
2801,89
2802,89
2803,89
2804,89
2805,89
2806,89
2807,89
2808,89
2809,89
2810,89
2811,89
2812,89
2813,89
2814,89
2815,89
2816,89
2817,89
2818,89
2819,89
2820,89
2821,89
2822,89
2823,89
2824,89
2901,91
2902,91
2903,91
2904,91
2905,91
2906,91
2907,91
2908,91
2909,91
2910,91
2911,91
2912,91
2913,91
2914,91
2915,91
2916,91
2917,91
2918,91
2919,91
2920,91
2921,91
2922,91
2923,91
2924,91
3001,50
3002,50
3003,50
3004,50
3005,50
3006,50
3007,50
3008,50
3009,50
3010,50
3011,50
3012,50
3013,50
3014,50
3015,50
3016,50
3017,50
3018,50
3019,50
3020,50
3021,50
3022,50
3023,50
3024,50
3101,61
3102,61
3103,61
3104,61
3105,61
3106,61
3107,61
3108,61
3109,61
3110,61
3111,61
3112,61
3113,61
3114,61
3115,61
3116,61
3117,61
3118,61
3119,61
3120,61
3121,61
3122,61
3123,61
3124,61
3201,97
3202,97
3203,97
3204,97
3205,97
3206,97
3207,97
3208,97
3209,97
3210,97
3211,97
3212,97
3213,97
3214,97
3215,97
3216,97
3217,97
3218,97
3219,97
3220,97
3221,97
3222,97
3223,97
3224,97
3301,70
3302,70
3303,70
3304,70
3305,70
3306,70
3307,70
3308,70
3309,70
3310,70
3311,70
3312,70
3313,70
3314,70
3315,70
3316,70
3317,70
3318,70
3319,70
3320,70
3321,70
3322,70
3323,70
3324,70
3401,60
3402,60
3403,60
3404,60
3405,60
3406,60
3407,60
3408,60
3409,60
3410,60
3411,60
3412,60
3413,60
3414,60
3415,60
3416,60
3417,60
3418,60
3419,60
3420,60
3421,60
3422,60
3423,60
3424,60
3501,41
3502,41
3503,41
3504,41
3505,41
3506,41
3507,41
3508,41
3509,41
3510,41
3511,41
3512,41
3513,41
3514,41
3515,41
3516,41
3517,41
3518,41
3519,41
3520,41
3521,41
3522,41
3523,41
3524,41
3601,54
3602,54
3603,54
3604,54
3605,54
3606,54
3607,54
3608,54
3609,54
3610,54
3611,54
3612,54
3613,54
3614,54
3615,54
3616,54
3617,54
3618,54
3619,54
3620,54
3621,54
3622,54
3623,54
3624,54
3701,17
3702,17
3703,17
3704,17
3705,17
3706,17
3707,17
3708,17
3709,17
3710,17
3711,17
3712,17
3713,17
3714,17
3715,17
3716,17
3717,17
3718,17
3719,17
3720,17
3721,17
3722,17
3723,17
3724,17
3801,2
3802,2
3803,2
3804,2
3805,2
3806,2
3807,2
3808,2
3809,2
3810,2
3811,2
3812,2
3813,2
3814,2
3815,2
3816,2
3817,2
3818,2
3819,2
3820,2
3821,2
3822,2
3823,2
3824,2
3901,28
3902,28
3903,28
3904,28
3905,28
3906,28
3907,28
3908,28
3909,28
3910,28
3911,28
3912,28
3913,28
3914,28
3915,28
3916,28
3917,28
3918,28
3919,28
3920,28
3921,28
3922,28
3923,28
3924,28
4001,100
4002,100
4003,100
4004,100
4005,100
4006,100
4007,100
4008,100
4009,100
4010,100
4011,100
4012,100
4013,100
4014,100
4015,100
4016,100
4017,100
4018,100
4019,100
4020,100
4021,100
4022,100
4023,100
4024,100
4101,57
4102,57
4103,57
4104,57
4105,57
4106,57
4107,57
4108,57
4109,57
4110,57
4111,57
4112,57
4113,57
4114,57
4115,57
4116,57
4117,57
4118,57
4119,57
4120,57
4121,57
4122,57
4123,57
4124,57
4201,37
4202,37
4203,37
4204,37
4205,37
4206,37
4207,37
4208,37
4209,37
4210,37
4211,37
4212,37
4213,37
4214,37
4215,37
4216,37
4217,37
4218,37
4219,37
4220,37
4221,37
4222,37
4223,37
4224,37
4301,10
4302,10
4303,10
4304,10
4305,10
4306,10
4307,10
4308,10
4309,10
4310,10
4311,10
4312,10
4313,10
4314,10
4315,10
4316,10
4317,10
4318,10
4319,10
4320,10
4321,10
4322,10
4323,10
4324,10
4401,59
4402,59
4403,59
4404,59
4405,59
4406,59
4407,59
4408,59
4409,59
4410,59
4411,59
4412,59
4413,59
4414,59
4415,59
4416,59
4417,59
4418,59
4419,59
4420,59
4421,59
4422,59
4423,59
4424,59
4501,60
4502,60
4503,60
4504,60
4505,60
4506,60
4507,60
4508,60
4509,60
4510,60
4511,60
4512,60
4513,60
4514,60
4515,60
4516,60
4517,60
4518,60
4519,60
4520,60
4521,60
4522,60
4523,60
4524,60
4601,21
4602,21
4603,21
4604,21
4605,21
4606,21
4607,21
4608,21
4609,21
4610,21
4611,21
4612,21
4613,21
4614,21
4615,21
4616,21
4617,21
4618,21
4619,21
4620,21
4621,21
4622,21
4623,21
4624,21
4701,83
4702,83
4703,83
4704,83
4705,83
4706,83
4707,83
4708,83
4709,83
4710,83
4711,83
4712,83
4713,83
4714,83
4715,83
4716,83
4717,83
4718,83
4719,83
4720,83
4721,83
4722,83
4723,83
4724,83
4801,67
4802,67
4803,67
4804,67
4805,67
4806,67
4807,67
4808,67
4809,67
4810,67
4811,67
4812,67
4813,67
4814,67
4815,67
4816,67
4817,67
4818,67
4819,67
4820,67
4821,67
4822,67
4823,67
4824,67
4901,16
4902,16
4903,16
4904,16
4905,16
4906,16
4907,16
4908,16
4909,16
4910,16
4911,16
4912,16
4913,16
4914,16
4915,16
4916,16
4917,16
4918,16
4919,16
4920,16
4921,16
4922,16
4923,16
4924,16
126,41
127,41
128,41
129,41
130,41
131,41
132,41
133,41
134,41
135,41
136,41
137,41
138,41
139,41
140,41
141,41
142,41
143,41
144,41
145,41
146,41
147,41
148,41
149,41
226,96
227,96
228,96
229,96
230,96
231,96
232,96
233,96
234,96
235,96
236,96
237,96
238,96
239,96
240,96
241,96
242,96
243,96
244,96
245,96
246,96
247,96
248,96
249,96
326,32
327,32
328,32
329,32
330,32
331,32
332,32
333,32
334,32
335,32
336,32
337,32
338,32
339,32
340,32
341,32
342,32
343,32
344,32
345,32
346,32
347,32
348,32
349,32
426,4
427,4
428,4
429,4
430,4
431,4
432,4
433,4
434,4
435,4
436,4
437,4
438,4
439,4
440,4
441,4
442,4
443,4
444,4
445,4
446,4
447,4
448,4
449,4
526,17
527,17
528,17
529,17
530,17
531,17
532,17
533,17
534,17
535,17
536,17
537,17
538,17
539,17
540,17
541,17
542,17
543,17
544,17
545,17
546,17
547,17
548,17
549,17
626,23
627,23
628,23
629,23
630,23
631,23
632,23
633,23
634,23
635,23
636,23
637,23
638,23
639,23
640,23
641,23
642,23
643,23
644,23
645,23
646,23
647,23
648,23
649,23
726,67
727,67
728,67
729,67
730,67
731,67
732,67
733,67
734,67
735,67
736,67
737,67
738,67
739,67
740,67
741,67
742,67
743,67
744,67
745,67
746,67
747,67
748,67
749,67
826,6
827,6
828,6
829,6
830,6
831,6
832,6
833,6
834,6
835,6
836,6
837,6
838,6
839,6
840,6
841,6
842,6
843,6
844,6
845,6
846,6
847,6
848,6
849,6
926,76
927,76
928,76
929,76
930,76
931,76
932,76
933,76
934,76
935,76
936,76
937,76
938,76
939,76
940,76
941,76
942,76
943,76
944,76
945,76
946,76
947,76
948,76
949,76
1026,77
1027,77
1028,77
1029,77
1030,77
1031,77
1032,77
1033,77
1034,77
1035,77
1036,77
1037,77
1038,77
1039,77
1040,77
1041,77
1042,77
1043,77
1044,77
1045,77
1046,77
1047,77
1048,77
1049,77
1126,5
1127,5
1128,5
1129,5
1130,5
1131,5
1132,5
1133,5
1134,5
1135,5
1136,5
1137,5
1138,5
1139,5
1140,5
1141,5
1142,5
1143,5
1144,5
1145,5
1146,5
1147,5
1148,5
1149,5
1226,79
1227,79
1228,79
1229,79
1230,79
1231,79
1232,79
1233,79
1234,79
1235,79
1236,79
1237,79
1238,79
1239,79
1240,79
1241,79
1242,79
1243,79
1244,79
1245,79
1246,79
1247,79
1248,79
1249,79
1326,33
1327,33
1328,33
1329,33
1330,33
1331,33
1332,33
1333,33
1334,33
1335,33
1336,33
1337,33
1338,33
1339,33
1340,33
1341,33
1342,33
1343,33
1344,33
1345,33
1346,33
1347,33
1348,33
1349,33
1426,23
1427,23
1428,23
1429,23
1430,23
1431,23
1432,23
1433,23
1434,23
1435,23
1436,23
1437,23
1438,23
1439,23
1440,23
1441,23
1442,23
1443,23
1444,23
1445,23
1446,23
1447,23
1448,23
1449,23
1526,16
1527,16
1528,16
1529,16
1530,16
1531,16
1532,16
1533,16
1534,16
1535,16
1536,16
1537,16
1538,16
1539,16
1540,16
1541,16
1542,16
1543,16
1544,16
1545,16
1546,16
1547,16
1548,16
1549,16
1626,45
1627,45
1628,45
1629,45
1630,45
1631,45
1632,45
1633,45
1634,45
1635,45
1636,45
1637,45
1638,45
1639,45
1640,45
1641,45
1642,45
1643,45
1644,45
1645,45
1646,45
1647,45
1648,45
1649,45
1726,15
1727,15
1728,15
1729,15
1730,15
1731,15
1732,15
1733,15
1734,15
1735,15
1736,15
1737,15
1738,15
1739,15
1740,15
1741,15
1742,15
1743,15
1744,15
1745,15
1746,15
1747,15
1748,15
1749,15
1826,20
1827,20
1828,20
1829,20
1830,20
1831,20
1832,20
1833,20
1834,20
1835,20
1836,20
1837,20
1838,20
1839,20
1840,20
1841,20
1842,20
1843,20
1844,20
1845,20
1846,20
1847,20
1848,20
1849,20
1926,44
1927,44
1928,44
1929,44
1930,44
1931,44
1932,44
1933,44
1934,44
1935,44
1936,44
1937,44
1938,44
1939,44
1940,44
1941,44
1942,44
1943,44
1944,44
1945,44
1946,44
1947,44
1948,44
1949,44
2026,63
2027,63
2028,63
2029,63
2030,63
2031,63
2032,63
2033,63
2034,63
2035,63
2036,63
2037,63
2038,63
2039,63
2040,63
2041,63
2042,63
2043,63
2044,63
2045,63
2046,63
2047,63
2048,63
2049,63
2126,17
2127,17
2128,17
2129,17
2130,17
2131,17
2132,17
2133,17
2134,17
2135,17
2136,17
2137,17
2138,17
2139,17
2140,17
2141,17
2142,17
2143,17
2144,17
2145,17
2146,17
2147,17
2148,17
2149,17
2226,75
2227,75
2228,75
2229,75
2230,75
2231,75
2232,75
2233,75
2234,75
2235,75
2236,75
2237,75
2238,75
2239,75
2240,75
2241,75
2242,75
2243,75
2244,75
2245,75
2246,75
2247,75
2248,75
2249,75
2326,85
2327,85
2328,85
2329,85
2330,85
2331,85
2332,85
2333,85
2334,85
2335,85
2336,85
2337,85
2338,85
2339,85
2340,85
2341,85
2342,85
2343,85
2344,85
2345,85
2346,85
2347,85
2348,85
2349,85
2426,93
2427,93
2428,93
2429,93
2430,93
2431,93
2432,93
2433,93
2434,93
2435,93
2436,93
2437,93
2438,93
2439,93
2440,93
2441,93
2442,93
2443,93
2444,93
2445,93
2446,93
2447,93
2448,93
2449,93
2526,30
2527,30
2528,30
2529,30
2530,30
2531,30
2532,30
2533,30
2534,30
2535,30
2536,30
2537,30
2538,30
2539,30
2540,30
2541,30
2542,30
2543,30
2544,30
2545,30
2546,30
2547,30
2548,30
2549,30
2626,76
2627,76
2628,76
2629,76
2630,76
2631,76
2632,76
2633,76
2634,76
2635,76
2636,76
2637,76
2638,76
2639,76
2640,76
2641,76
2642,76
2643,76
2644,76
2645,76
2646,76
2647,76
2648,76
2649,76
2726,42
2727,42
2728,42
2729,42
2730,42
2731,42
2732,42
2733,42
2734,42
2735,42
2736,42
2737,42
2738,42
2739,42
2740,42
2741,42
2742,42
2743,42
2744,42
2745,42
2746,42
2747,42
2748,42
2749,42
2826,12
2827,12
2828,12
2829,12
2830,12
2831,12
2832,12
2833,12
2834,12
2835,12
2836,12
2837,12
2838,12
2839,12
2840,12
2841,12
2842,12
2843,12
2844,12
2845,12
2846,12
2847,12
2848,12
2849,12
2926,73
2927,73
2928,73
2929,73
2930,73
2931,73
2932,73
2933,73
2934,73
2935,73
2936,73
2937,73
2938,73
2939,73
2940,73
2941,73
2942,73
2943,73
2944,73
2945,73
2946,73
2947,73
2948,73
2949,73
3026,35
3027,35
3028,35
3029,35
3030,35
3031,35
3032,35
3033,35
3034,35
3035,35
3036,35
3037,35
3038,35
3039,35
3040,35
3041,35
3042,35
3043,35
3044,35
3045,35
3046,35
3047,35
3048,35
3049,35
3126,92
3127,92
3128,92
3129,92
3130,92
3131,92
3132,92
3133,92
3134,92
3135,92
3136,92
3137,92
3138,92
3139,92
3140,92
3141,92
3142,92
3143,92
3144,92
3145,92
3146,92
3147,92
3148,92
3149,92
3226,97
3227,97
3228,97
3229,97
3230,97
3231,97
3232,97
3233,97
3234,97
3235,97
3236,97
3237,97
3238,97
3239,97
3240,97
3241,97
3242,97
3243,97
3244,97
3245,97
3246,97
3247,97
3248,97
3249,97
3326,93
3327,93
3328,93
3329,93
3330,93
3331,93
3332,93
3333,93
3334,93
3335,93
3336,93
3337,93
3338,93
3339,93
3340,93
3341,93
3342,93
3343,93
3344,93
3345,93
3346,93
3347,93
3348,93
3349,93
3426,100
3427,100
3428,100
3429,100
3430,100
3431,100
3432,100
3433,100
3434,100
3435,100
3436,100
3437,100
3438,100
3439,100
3440,100
3441,100
3442,100
3443,100
3444,100
3445,100
3446,100
3447,100
3448,100
3449,100
3526,72
3527,72
3528,72
3529,72
3530,72
3531,72
3532,72
3533,72
3534,72
3535,72
3536,72
3537,72
3538,72
3539,72
3540,72
3541,72
3542,72
3543,72
3544,72
3545,72
3546,72
3547,72
3548,72
3549,72
3626,29
3627,29
3628,29
3629,29
3630,29
3631,29
3632,29
3633,29
3634,29
3635,29
3636,29
3637,29
3638,29
3639,29
3640,29
3641,29
3642,29
3643,29
3644,29
3645,29
3646,29
3647,29
3648,29
3649,29
3726,50
3727,50
3728,50
3729,50
3730,50
3731,50
3732,50
3733,50
3734,50
3735,50
3736,50
3737,50
3738,50
3739,50
3740,50
3741,50
3742,50
3743,50
3744,50
3745,50
3746,50
3747,50
3748,50
3749,50
3826,53
3827,53
3828,53
3829,53
3830,53
3831,53
3832,53
3833,53
3834,53
3835,53
3836,53
3837,53
3838,53
3839,53
3840,53
3841,53
3842,53
3843,53
3844,53
3845,53
3846,53
3847,53
3848,53
3849,53
3926,13
3927,13
3928,13
3929,13
3930,13
3931,13
3932,13
3933,13
3934,13
3935,13
3936,13
3937,13
3938,13
3939,13
3940,13
3941,13
3942,13
3943,13
3944,13
3945,13
3946,13
3947,13
3948,13
3949,13
4026,37
4027,37
4028,37
4029,37
4030,37
4031,37
4032,37
4033,37
4034,37
4035,37
4036,37
4037,37
4038,37
4039,37
4040,37
4041,37
4042,37
4043,37
4044,37
4045,37
4046,37
4047,37
4048,37
4049,37
4126,67
4127,67
4128,67
4129,67
4130,67
4131,67
4132,67
4133,67
4134,67
4135,67
4136,67
4137,67
4138,67
4139,67
4140,67
4141,67
4142,67
4143,67
4144,67
4145,67
4146,67
4147,67
4148,67
4149,67
4226,16
4227,16
4228,16
4229,16
4230,16
4231,16
4232,16
4233,16
4234,16
4235,16
4236,16
4237,16
4238,16
4239,16
4240,16
4241,16
4242,16
4243,16
4244,16
4245,16
4246,16
4247,16
4248,16
4249,16
4326,61
4327,61
4328,61
4329,61
4330,61
4331,61
4332,61
4333,61
4334,61
4335,61
4336,61
4337,61
4338,61
4339,61
4340,61
4341,61
4342,61
4343,61
4344,61
4345,61
4346,61
4347,61
4348,61
4349,61
4426,69
4427,69
4428,69
4429,69
4430,69
4431,69
4432,69
4433,69
4434,69
4435,69
4436,69
4437,69
4438,69
4439,69
4440,69
4441,69
4442,69
4443,69
4444,69
4445,69
4446,69
4447,69
4448,69
4449,69
4526,26
4527,26
4528,26
4529,26
4530,26
4531,26
4532,26
4533,26
4534,26
4535,26
4536,26
4537,26
4538,26
4539,26
4540,26
4541,26
4542,26
4543,26
4544,26
4545,26
4546,26
4547,26
4548,26
4549,26
4626,100
4627,100
4628,100
4629,100
4630,100
4631,100
4632,100
4633,100
4634,100
4635,100
4636,100
4637,100
4638,100
4639,100
4640,100
4641,100
4642,100
4643,100
4644,100
4645,100
4646,100
4647,100
4648,100
4649,100
4726,1
4727,1
4728,1
4729,1
4730,1
4731,1
4732,1
4733,1
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,1
4749,1
4826,79
4827,79
4828,79
4829,79
4830,79
4831,79
4832,79
4833,79
4834,79
4835,79
4836,79
4837,79
4838,79
4839,79
4840,79
4841,79
4842,79
4843,79
4844,79
4845,79
4846,79
4847,79
4848,79
4849,79
4926,41
4927,41
4928,41
4929,41
4930,41
4931,41
4932,41
4933,41
4934,41
4935,41
4936,41
4937,41
4938,41
4939,41
4940,41
4941,41
4942,41
4943,41
4944,41
4945,41
4946,41
4947,41
4948,41
4949,41
